REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEBMCCPH1,SEBM,1,2057,2.067551241
REGION1,SEBMCCPH1,SEBM,1,2058,2.0658972
REGION1,SEBMCCPH1,SEBM,1,2059,2.064244483
REGION1,SEBMCCPH1,SEBM,1,2060,2.062593087
REGION1,SEBMCHPH3,SEBM,1,2015,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2016,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2017,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2018,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2019,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2020,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2021,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2022,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2023,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2024,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2025,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2026,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2027,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2028,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2029,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2030,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2031,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2032,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2033,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2034,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2035,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2036,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2037,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2038,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2039,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2040,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2041,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2042,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2043,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2044,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2045,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2046,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2047,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2048,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2049,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2050,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2051,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2052,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2053,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2054,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2055,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2056,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2057,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2058,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2059,3.333333333
REGION1,SEBMCHPH3,SEBM,1,2060,3.333333333
REGION1,SEBMCSPN2,SEBM,1,2015,4.0
REGION1,SEBMCSPN2,SEBM,1,2016,3.914285714
REGION1,SEBMCSPN2,SEBM,1,2017,3.828571429
REGION1,SEBMCSPN2,SEBM,1,2018,3.742857143
REGION1,SEBMCSPN2,SEBM,1,2019,3.657142857
REGION1,SEBMCSPN2,SEBM,1,2020,3.571428571
REGION1,SEBMCSPN2,SEBM,1,2021,3.508403361
REGION1,SEBMCSPN2,SEBM,1,2022,3.445378151
REGION1,SEBMCSPN2,SEBM,1,2023,3.382352941
REGION1,SEBMCSPN2,SEBM,1,2024,3.319327731
REGION1,SEBMCSPN2,SEBM,1,2025,3.256302521
REGION1,SEBMCSPN2,SEBM,1,2026,3.193277311
REGION1,SEBMCSPN2,SEBM,1,2027,3.130252101
REGION1,SEBMCSPN2,SEBM,1,2028,3.067226891
REGION1,SEBMCSPN2,SEBM,1,2029,3.004201681
REGION1,SEBMCSPN2,SEBM,1,2030,2.941176471
REGION1,SEBMCSPN2,SEBM,1,2031,2.932773109
REGION1,SEBMCSPN2,SEBM,1,2032,2.924369748
REGION1,SEBMCSPN2,SEBM,1,2033,2.915966387
REGION1,SEBMCSPN2,SEBM,1,2034,2.907563025
REGION1,SEBMCSPN2,SEBM,1,2035,2.899159664
REGION1,SEBMCSPN2,SEBM,1,2036,2.890756303
REGION1,SEBMCSPN2,SEBM,1,2037,2.882352941
